id,episode,action_level,action_y,action_x,action_z,action_w,reward,done,                      timestamp,collision_status,vehicle_pos_x,vehicle_pos_y,vehicle_pos_z,pitch,roll,yaw,vehicle_vel_x,vehicle_vel_y,                      vehicle_vel_z,pitch_vel,roll_vel,yaw_vel,vehicle_acc_x,vehicle_acc_y,vehicle_acc_z,pitch_acc,roll_acc,yaw_acc
1291,23,1,0.5259021520614624,-0.20744645595550537,0.75,0.0,0.1637306163926346,0.0,1543723463169894400,0,-0.14628075063228607,-2.111149311065674,-3.1461780071258545,0.0006008649829499252,-0.0003688485392403298,-0.0015258515384410363,-0.5133978128433228,1.3288565874099731,0.7377583980560303,-0.0069000679068267345,-0.0033374002669006586,-5.351539584808052e-06,-0.004956132732331753,-0.01604192517697811,-1.0610885620117188,0.23811039328575134,0.030044440180063248,1.8081424059346318e-05
1292,23,1,0.5190966129302979,-0.20415043830871582,0.75,0.0,0.16956412627142892,0.0,1543723463352898304,0,-0.2402491569519043,-1.868329644203186,-3.00369930267334,-0.00022483604384877833,-0.0019283085131755306,-0.0015256523578055516,-0.5132917761802673,1.3242436647415161,0.7469131350517273,-0.002120280172675848,-0.0019029153045266867,-3.2014049793360755e-06,0.00403414573520422,-0.0330619290471077,-1.0626659393310547,0.11457677185535431,0.02293545939028263,1.237351170857437e-05
1293,23,1,0.5190966129302979,-0.20415043830871582,0.75,0.0,0.17571101667940348,0.0,1543723463538902272,0,-0.335647314786911,-1.622545599937439,-2.857896089553833,-0.00034773315921741017,-0.0018818881410737763,-0.0015258353797491556,-0.5124146342277527,1.3184244632720947,0.7532552480697632,0.0017325086519122124,2.2658567104372196e-05,-1.560008399792423e-06,0.005427310708910227,-0.032580263912677765,-1.060917854309082,0.010792565532028675,0.0038028047420084476,6.519691851281095e-06
1294,23,1,0.045761823654174805,0.027481496334075928,0.75,0.0,0.1816607921494406,0.0,1543723463718906112,0,-0.42550861835479736,-1.390486478805542,-2.72061824798584,-0.037797093743624735,-0.07829565130836919,-0.00020236456180324885,-0.47102415561676025,1.2296724319458008,0.6782429218292236,-0.15507857501506805,-0.0879865512251854,-0.0014715312281623483,0.4235837161540985,-0.8875837326049805,-1.4463071823120117,6.442678928375244,1.2411413192749023,0.004301947541534901
1295,23,1,0.045761823654174805,0.030228137969970703,0.75,0.0,0.1874954750413696,0.0,1543723463907910144,0,-0.5075584053993225,-1.1725162267684937,-2.5877392292022705,-0.04251487908042795,-0.0863742485933978,-1.568277325137033e-05,-0.3935955762863159,1.0699173212051392,0.6769760251045227,0.029743950814008713,0.012812204658985138,-0.0007328726351261139,0.45520249009132385,-0.9328925013542175,-0.8645572662353516,0.5026254653930664,0.21752941608428955,0.002807439072057605
1296,23,1,0.039505600929260254,0.040695786476135254,0.75,0.0,0.19352411982763582,0.0,1543723464096914176,0,-0.5750579833984375,-0.9842501878738403,-2.447944164276123,-0.04004802763382684,-0.07862929402042303,-0.0003171468378698283,-0.31793534755706787,0.9178079962730408,0.719750702381134,0.059147290885448456,0.026029406115412712,-0.00036182068288326263,0.42922496795654297,-0.8497167825698853,-0.8778438568115234,0.10938876867294312,0.1017957478761673,0.0012594421859830618
1297,23,1,0.026626944541931152,0.05088883638381958,0.75,0.0,0.19968629057173365,0.0,1543723464279918080,0,-0.6272321939468384,-0.8280733227729797,-2.3054349422454834,-0.03670502367988304,-0.07024253694758117,-0.0006143034219019176,-0.2500944137573242,0.7854438424110413,0.7570648193359375,0.05608965456485748,0.026011614128947258,-0.00019010780670214444,0.3954162895679474,-0.7625853419303894,-0.9425296783447266,0.175989031791687,0.0696525126695633,0.0006010311190038919
1298,23,1,0.024673819541931152,0.07512015104293823,0.75,0.0,0.2063207782164797,0.0,1543723464465922048,0,-0.6678688526153564,-0.6928460001945496,-2.155541181564331,-0.03582367104448908,-0.0606548287827144,-0.0006947195613060356,-0.1841662973165512,0.6665681004524231,0.7787923216819763,0.05403629690408707,0.018447965383529663,-9.703883551992476e-05,0.3878682851791382,-0.6618687510490417,-1.0077199935913086,0.043318234384059906,0.14850099384784698,0.0002834873739629984
1299,23,1,0.024673819541931152,0.11509877443313599,0.75,0.0,0.21328456852156658,0.0,1543723464648925952,0,-0.6957958936691284,-0.5798930525779724,-2.0043604373931885,-0.03837073940645445,-0.051666060407538336,-0.0005576722025992288,-0.11698706448078156,0.5660902261734009,0.7932729125022888,0.04869016632437706,0.010484020225703716,-4.120896846870892e-05,0.417065292596817,-0.5659408569335938,-1.0569963455200195,0.006478587165474892,0.2579626441001892,0.0001134633130277507
1300,23,1,0.01127636432647705,0.1251392364501953,0.75,0.0,0.2206975109447214,0.0,1543723464831929856,0,-0.7112411260604858,-0.48416030406951904,-1.85185706615448,-0.036348322104440785,-0.04596788510851425,-0.0006605935976486721,-0.0496051199734211,0.4782457947731018,0.8006229400634766,0.03715161979198456,0.02292080596089363,-2.601696724013891e-05,0.39623427391052246,-0.503867506980896,-1.0782270431518555,0.1828489601612091,0.0936867818236351,2.2031188564142212e-05
