Iteration,IRLRewardMax,EnvExecTime,ProcessExecTime,AbsLearnSignal,LossBefore,MeanKLBefore,MeanKL,Time,IRLMedianLogQtau,IRLAverageExpertEnergy,AveragePolicyStd,ExplainedVariance,AverageReturn,Entropy,AverageDiscountedReturn,IRLAverageLogQtau,Perplexity,MinReturn,IRLAverageExpertLogQtau,LossAfter,OriginalTaskAverageReturn,IRLAverageEnergy,StdReturn,dLoss,IRLRewardMean,PolicyExecTime,IRLLoss,MaxReturn,IRLRewardMin,ItrTime,IRLMedianExpertLogQtau,NumTrajs
765,0.64193094,0.024067401885986328,0.004570960998535156,0.8375906018135315,0.030564683,0.0,0.009953202,1006.2036504745483,0.5604161,-1.9111394,0.17824696,0.8787322614053221,-242.4892208352685,-0.30564693,-151.62939068435705,0.28383014,0.73664665,-288.1916855573654,-26.246412,-0.007939628,-574.1886542995671,2.4248922,19.55570791424742,0.03850431,-2.4248922,0.04970264434814453,0.17454779,-224.23402750492096,-4.3422403,1.0803444385528564,-9.715792,10
766,0.2506808,0.024535417556762695,0.004568338394165039,0.7291978149727354,0.02777128,0.0,0.0066153402,1007.3023474216461,0.5623245,-2.178544,0.18329628,0.9312111643020355,-244.30325070619583,-0.27771282,-160.38820859803613,0.27457196,0.75751436,-290.8162405490875,-25.008835,0.008536079,-580.669506033815,2.4430325,19.32836224408675,0.019235201,-2.4430325,0.051947832107543945,0.15970285,-223.9920256137848,-4.4732823,1.0935630798339844,-9.305093,10
767,4.543239,0.027155399322509766,0.0062444210052490234,0.7572947971843916,0.028866882,0.0,0.009797243,1008.3942193984985,0.59110504,-1.4236312,0.18129906,0.8565814931399397,-254.66616974771023,-0.28866887,-156.9304608202401,0.33409363,0.74926025,-306.3148853778839,-25.670725,0.012687707,-607.4804450372461,2.5466616,52.32992205246713,0.016179174,-2.5466616,0.05483222007751465,0.1672969,-110.33397236466408,-4.3325605,1.0848374366760254,-9.566137,10
768,0.59748644,0.024006366729736328,0.004580020904541016,0.7307969754468754,0.028790463,0.0,0.006774091,1009.5350651741028,0.586873,-1.962507,0.18143772,0.881502336573108,-231.73396134376526,-0.28790447,-146.58781536345327,0.3342637,0.7498332,-295.3033711910248,-25.274508,0.012122089,-555.1005920059978,2.3173394,29.82225204648632,0.016668374,-2.3173394,0.052840232849121094,0.1506011,-179.89069920778275,-4.443461,1.1356372833251953,-9.221716,10
769,1.3356687,0.025505781173706055,0.004720449447631836,0.7638601955546899,0.030704932,0.0,0.0067716315,1010.7137591838837,0.5923048,-0.88555735,0.1779971,0.6701187523286223,-227.0232321858406,-0.30704933,-144.3034041588475,0.31803426,0.7356143,-317.62105119228363,-26.196222,0.013769968,-572.8092396282793,2.2702324,68.18604621139089,0.016934965,-2.2702324,0.054213523864746094,0.1937818,-81.82822443544865,-4.6496997,1.172847032546997,-9.554218,10
770,3.8089645,0.025214195251464844,0.004589080810546875,0.7489723085850569,0.03413427,0.0,0.0094033815,1011.8870923519135,0.59624994,-1.4217361,0.17199652,0.8608477905509231,-266.3778750546277,-0.3413425,-177.91609975676084,0.33017778,0.7108154,-372.72710633277893,-27.939526,0.004952011,-598.4260490816511,2.6637785,62.40698567818804,0.029182257,-2.6637785,0.053357601165771484,0.16803879,-176.55591064691544,-4.9943113,1.1667661666870117,-10.140105,10
771,2.80553,0.02536296844482422,0.005361795425415039,0.6848890136451655,0.032457955,0.0,0.007061905,1013.0746665000916,0.6030445,-0.33721402,0.17490394,0.631084547392024,-213.03863535001875,-0.32457972,-136.78961964689776,0.35200787,0.7228311,-320.8493939638138,-27.098825,0.019090766,-542.3561114672541,2.1303866,68.34963803186503,0.013367189,-2.1303866,0.0544586181640625,0.24067983,-72.6356143578887,-4.7872562,1.1824290752410889,-9.846502,10
772,-0.32085422,0.025158166885375977,0.0052373409271240234,0.8662277568044492,0.033484213,0.0,0.006427132,1014.2341310977936,0.60956705,-1.5642179,0.17311819,0.7879557876657988,-251.82546675801277,-0.3348419,-163.31643870261428,0.3544374,0.7154512,-324.56347620487213,-27.559265,0.016051475,-625.1193347341258,2.5182548,51.320242702498994,0.017432738,-2.5182548,0.0540773868560791,0.15109974,-168.40403178334236,-4.517516,1.1538872718811035,-9.966585,10
773,3.9202902,0.02683281898498535,0.004937887191772461,0.7292697489043128,0.03534193,0.0,0.008991698,1015.403900384903,0.6099422,-1.2185653,0.16993187,0.8240672050707023,-235.95234376192093,-0.35341924,-155.7297797608276,0.37297422,0.7022827,-289.00111651420593,-28.456102,0.014361511,-557.1051068294012,2.3595235,30.103539398790637,0.020980418,-2.3595235,0.051598310470581055,0.14858627,-176.6511885970831,-4.6826725,1.1641149520874023,-10.228335,10
774,0.8152948,0.025350332260131836,0.005576610565185547,0.74192985610287,0.03622452,0.0,0.009407233,1016.5643737316132,0.6162136,-1.4852847,0.16843866,0.8830877410120341,-232.19211752936243,-0.3622451,-147.90067808596282,0.38022965,0.69611174,-291.5513514280319,-28.613258,0.01194722,-581.1953243544608,2.3219213,25.827566202022577,0.024277302,-2.3219213,0.056474924087524414,0.15955615,-186.39045383781195,-4.266187,1.1553969383239746,-10.206103,10
775,2.6373057,0.02489495277404785,0.004765033721923828,0.6935495158114806,0.03575109,0.0,0.006686699,1017.726068019867,0.61987555,-1.0716043,0.16923793,0.8409019039904435,-246.86352893188595,-0.3575111,-156.91799459583905,0.32754004,0.6994149,-303.70566833019257,-28.080593,0.015016113,-592.9486743208091,2.4686353,52.15645164699443,0.020734977,-2.4686353,0.050403594970703125,0.17215757,-144.73072101920843,-4.513897,1.156599521636963,-9.983711,10
776,1.839523,0.024605751037597656,0.0049321651458740234,0.5739871540587758,0.03724174,0.0,0.0094386395,1018.9036951065063,0.6272276,0.14734696,0.16673397,0.6965529912790285,-224.0311468154192,-0.3724174,-141.26640744935065,0.35389256,0.6890666,-317.6959331035614,-29.01502,0.012354145,-567.481188701441,2.2403116,79.09077173478342,0.024887593,-2.2403116,0.05398702621459961,0.21760044,-17.82243999838829,-4.4954095,1.1722543239593506,-10.322711,10
777,1.3499564,0.02552509307861328,0.0046656131744384766,0.7955943816056984,0.036838174,0.0,0.0065844576,1020.070675611496,0.6145071,-1.1143146,0.1674082,0.7782383852002565,-223.9335165515542,-0.36838168,-137.52854964419765,0.3599168,0.69185305,-251.86625230312347,-28.611387,0.012399092,-557.3685250665047,2.239335,24.094355768699426,0.024439082,-2.239335,0.05276131629943848,0.18667977,-175.28621047735214,-3.6269815,1.1616284847259521,-10.139078,10
778,3.923558,0.024175643920898438,0.004521846771240234,0.7527757463941193,0.03838498,0.0,0.006410239,1021.2406802177429,0.65942323,-0.9394438,0.16483858,0.9241984415538573,-245.9865016244352,-0.38384992,-148.98461260267595,0.39491332,0.68123364,-286.2994341850281,-29.207954,0.013567978,-563.6409086863753,2.459865,30.02063304570065,0.024817005,-2.459865,0.05173635482788086,0.16729954,-196.55774611979723,-3.8181272,1.164060354232788,-10.371063,10
779,-0.020403251,0.025364398956298828,0.004903554916381836,0.7594527816965435,0.036017273,0.0,0.00917223,1022.406902551651,0.64095736,-1.7107526,0.16878812,0.9213749057773521,-262.98577615022657,-0.36017275,-167.59829351059136,0.33074054,0.69755584,-294.6703567504883,-28.175442,0.005572341,-592.569365663274,2.629858,12.623115810214278,0.030444931,-2.629858,0.052992820739746094,0.14635544,-244.40821039676666,-4.1614933,1.1562037467956543,-10.047346,10
780,0.48031098,0.02706623077392578,0.005103111267089844,0.7550241532608295,0.03399292,0.0,0.006795548,1023.5860168933868,0.6183286,-2.2956223,0.17223978,0.9019420159100447,-233.67190010100603,-0.33992913,-149.33772622824557,0.36536124,0.7118208,-269.984582901001,-26.822382,0.013518364,-579.8813887519561,2.336719,20.475146880935387,0.020474557,-2.336719,0.056049346923828125,0.15273175,-187.56370742619038,-4.0141015,1.1721184253692627,-9.50841,10
781,1.7296052,0.024859189987182617,0.0045812129974365234,0.748862853409207,0.03390742,0.0,0.0068136263,1024.7533462047577,0.57941854,-1.4031714,0.17238711,0.7047388795644731,-227.29846366122365,-0.33907422,-145.71059006860233,0.3299665,0.7124296,-313.8003149032593,-26.685287,0.0150175,-595.6003244164476,2.2729845,55.49186986256632,0.01888992,-2.2729845,0.052884578704833984,0.17454387,-143.3190869614482,-4.3338847,1.1579110622406006,-9.421546,10
782,0.904993,0.025655031204223633,0.004683256149291992,0.8331982384111541,0.0352244,0.0,0.0067912103,1025.9232368469238,0.60979426,-1.7500534,0.1701317,0.8035090493614105,-255.32297908961772,-0.3522439,-162.008370816932,0.33213738,0.7031086,-320.65353071689606,-27.518253,0.020996314,-625.4775298749621,2.55323,43.10742779006236,0.014228087,-2.55323,0.053337812423706055,0.16869333,-213.09980630874634,-4.6550155,1.1628386974334717,-9.731476,10
783,0.37920058,0.02501821517944336,0.004761457443237305,0.75345928459595,0.03827378,0.0,0.0065830424,1027.0927076339722,0.6501008,-2.3065176,0.16502205,0.8612043897318108,-240.41714753210545,-0.3827376,-154.57945864613814,0.41083127,0.6819918,-335.1402111053467,-29.22818,0.017127031,-646.0337044242522,2.4041715,60.94158603572609,0.02114675,-2.4041715,0.05400705337524414,0.13253155,-161.92091768980026,-4.685211,1.162607192993164,-10.361328,10
784,1.2966158,0.025216102600097656,0.00458836555480957,0.7441241344769216,0.03880423,0.0,0.009372406,1028.2764129638672,0.66467065,-0.9357297,0.16414902,0.7457075756544661,-243.70592300519348,-0.38804227,-161.0263994866595,0.39898217,0.67838365,-358.95084261894226,-29.677652,0.0076278574,-558.0094548776399,2.4370592,55.457151700338805,0.031176371,-2.4370592,0.05364537239074707,0.18800192,-130.48820759356022,-4.8597307,1.1786127090454102,-10.597928,10
785,0.45062554,0.024520397186279297,0.0048291683197021484,0.783540903039442,0.03333039,0.0,0.0064736656,1029.4577786922455,0.6316863,-1.7422986,0.17338471,0.8051230545413796,-232.17377155646682,-0.3333039,-148.5993560709764,0.34154686,0.7165524,-277.4899549484253,-26.489622,0.019417774,-559.4736201992948,2.3217378,35.047667742235014,0.013912614,-2.3217378,0.057869911193847656,0.16531977,-173.03812170028687,-4.307164,1.1759147644042969,-9.434362,10
786,3.234787,0.024479389190673828,0.00458073616027832,0.6641300282640483,0.03374368,0.0,0.009712172,1030.601276397705,0.6242411,-0.6620286,0.17266957,0.6596669475690804,-224.50914629101754,-0.3374371,-138.25591687567945,0.34144622,0.7135969,-307.1387231349945,-26.723288,0.007681656,-576.9797301383784,2.2450914,54.631621669957156,0.026062023,-2.2450914,0.050702810287475586,0.1999035,-90.55266201496124,-4.419708,1.1379339694976807,-9.540525,10
787,-0.19919232,0.027083635330200195,0.004985332489013672,0.8191442873096826,0.028782332,0.0,0.009635672,1031.7783703804016,0.58373964,-1.7761711,0.18145244,0.8821669487507443,-236.5285262465477,-0.28782326,-150.5896225055385,0.346121,0.74989414,-276.24739503860474,-24.08682,0.0014362087,-609.9344400208357,2.3652854,22.9580041508413,0.027346123,-2.3652854,0.055133819580078125,0.16389534,-191.7639478445053,-4.09683,1.1709513664245605,-8.576229,10
788,3.1011,0.027446508407592773,0.0058155059814453125,0.6176985421369368,0.026271988,0.0,0.0066422797,1032.9577763080597,0.53849304,-0.83698726,0.18606518,0.8918736571678085,-232.08740507289767,-0.26271984,-148.12028038699776,0.27284387,0.7689573,-272.7106159925461,-22.97813,0.010243279,-544.4990256782663,2.320874,44.80865663176902,0.01602871,-2.320874,0.05433392524719238,0.19197962,-109.2702908962965,-4.397462,1.1741938591003418,-8.184973,10
789,-0.32209617,0.024522781372070312,0.0045888423919677734,0.8478542621024128,0.028057462,0.0,0.0070074275,1034.13037109375,0.5458763,-1.5436465,0.18277247,0.869613860767248,-262.6175323694944,-0.28057456,-168.44876410739738,0.277117,0.75534964,-344.60565519332886,-23.657305,0.005260908,-595.4099919811354,2.6261754,40.71068402517404,0.022796553,-2.6261754,0.05288362503051758,0.14406939,-199.1263177394867,-4.496905,1.1633892059326172,-8.409935,10
790,0.09853014,0.025920629501342773,0.004726409912109375,0.7922729752351838,0.03016312,0.0,0.007008785,1035.2734990119934,0.57371944,-1.9717385,0.17896415,0.8647507392718925,-248.22450400963424,-0.3016312,-161.03773979322324,0.29195344,0.7396108,-285.3578494116664,-24.7565,0.017030563,-556.4342897776515,2.482245,22.172090828761675,0.013132557,-2.482245,0.05542278289794922,0.16180487,-214.54380476474762,-4.283227,1.1349642276763916,-8.84012,10
791,1.5183883,0.02467203140258789,0.00452113151550293,0.7827052473288528,0.03418956,0.0,0.0067485943,1036.4313485622406,0.604673,-1.5669317,0.17190146,0.9356702431413837,-239.78233488500118,-0.34189558,-150.5048525108972,0.3250457,0.7104224,-288.7168320417404,-26.953102,0.0116022,-572.1344141949661,2.3978236,24.774469877279962,0.022587359,-2.3978236,0.05450582504272461,0.17353062,-202.45234867930412,-4.477287,1.152367115020752,-9.653862,10
792,1.0959766,0.02415633201599121,0.00446629524230957,0.6525305327492632,0.036495037,0.0,0.0066647767,1037.6103649139404,0.6272054,-1.7593826,0.16798355,0.9066334528962828,-243.80431409180164,-0.3649504,-156.3347289530899,0.36472398,0.6942311,-303.7663086652756,-28.528854,0.018834202,-591.9751469474372,2.4380429,34.40684677634797,0.017660836,-2.4380429,0.05055570602416992,0.15530916,-176.40012255311012,-4.1530976,1.1722309589385986,-10.327306,10
793,2.5086558,0.024485111236572266,0.004568338394165039,0.703613313504155,0.037517663,0.0,0.0066911983,1038.7654657363892,0.6352534,-0.64294314,0.16627453,0.6968694268056808,-227.7131691068411,-0.37517652,-152.08496756019423,0.3880362,0.68716794,-280.1947748661041,-29.1628,0.022490235,-574.0233339052618,2.2771318,48.88214540778028,0.015027428,-2.2771318,0.05463862419128418,0.19416481,-101.74986517429352,-4.3945065,1.1495857238769531,-10.547375,10
794,0.9898571,0.02614116668701172,0.004831552505493164,0.7805976020243951,0.039336883,0.0,0.0067073973,1039.9406843185425,0.6602534,-1.2704557,0.16327694,0.8192228745969561,-242.952356146276,-0.39336878,-151.41372355388793,0.3941283,0.67477983,-286.1726225614548,-30.241688,0.013986183,-581.2868083634053,2.4295235,35.51011579890424,0.0253507,-2.4295235,0.05243492126464844,0.15158805,-181.58814166486263,-4.290394,1.1698994636535645,-10.973042,10
795,-0.84405684,0.0262143611907959,0.004777193069458008,0.8201480432214807,0.03934066,0.0,0.0096778935,1041.0999298095703,0.6389197,-2.0867712,0.16327074,0.9421229293481691,-265.16428874731065,-0.3934068,-165.684646757539,0.35240406,0.6747542,-294.4262399673462,-30.470932,0.016196717,-639.2645589272769,2.651643,16.974345092282075,0.023143943,-2.651643,0.05388903617858887,0.15330848,-232.59163463115692,-4.3547206,1.1539254188537598,-11.126799,10
796,3.3450963,0.027210474014282227,0.005395412445068359,0.6964367304346272,0.037181295,0.0,0.009685843,1042.2474429607391,0.6288092,-1.4184757,0.16683474,0.796259875609938,-247.27729949578642,-0.37181288,-158.05624558399066,0.38727513,0.6894832,-271.37934696674347,-29.414722,0.012757014,-571.9781368812185,2.4727728,38.76042362262163,0.024424281,-2.4727728,0.052738189697265625,0.16910538,-141.64858081191778,-4.5006733,1.1423721313476562,-10.876192,10
797,1.0388494,0.024609088897705078,0.004600048065185547,0.7394736818835339,0.03618498,0.0,0.006674065,1043.3993372917175,0.60769534,-1.6633086,0.16850527,0.8103008125654386,-245.32702529281377,-0.36184978,-156.4071695554713,0.34657818,0.696387,-291.15084290504456,-28.672298,0.015141913,-589.756276752233,2.4532702,33.1868290812598,0.02104307,-2.4532702,0.05173778533935547,0.1491838,-184.50983880460262,-4.6280637,1.1458418369293213,-10.57441,10
798,1.3389274,0.024648427963256836,0.004572391510009766,0.7762253939911745,0.037206277,0.0,0.008912116,1044.5543682575226,0.6179333,-2.3170335,0.1667931,0.8948261790946082,-255.71259959936143,-0.37206274,-164.35281947786433,0.3447227,0.68931097,-321.67166554927826,-29.125496,0.012762768,-612.8299007233338,2.557126,37.75296193306768,0.024443509,-2.557126,0.053906917572021484,0.13979481,-188.7347867488861,-4.4597945,1.1499075889587402,-10.631322,10
799,3.292965,0.02598738670349121,0.005007505416870117,0.7807857255088164,0.037922487,0.0,0.009344237,1045.7339899539948,0.6281258,-1.3286124,0.16560279,0.8992694656258152,-268.89057430922986,-0.3792248,-164.4073070384243,0.35123748,0.68439174,-326.0826418399811,-29.766657,0.016382528,-588.8145813592541,2.6889057,38.83471103459117,0.021539958,-2.6889057,0.0530242919921875,0.15417108,-186.9872135668993,-4.5953064,1.1742072105407715,-10.990942,10
800,1.5633217,0.024796485900878906,0.004693269729614258,0.7414403434858977,0.034535944,0.0,0.009715618,1046.906310558319,0.6153594,-1.0499046,0.17130701,0.9168134971602027,-240.34411980211735,-0.34535939,-148.52588732291665,0.3330497,0.70796585,-289.5417022705078,-27.832106,0.010838954,-592.1150862511706,2.4034412,34.309442186207455,0.02369699,-2.4034412,0.05249190330505371,0.16211528,-167.85304695367813,-4.3263144,1.1671879291534424,-10.309774,10
801,0.12686098,0.025360822677612305,0.004574298858642578,0.742205739383846,0.0316942,0.0,0.0065201833,1048.0604066848755,0.571168,-1.7073761,0.17624494,0.8990114717276372,-249.84338801801204,-0.316942,-163.2540287136953,0.3134954,0.728373,-315.676615357399,-26.752327,0.009994648,-596.3943706525702,2.4984338,40.99691897013454,0.021699551,-2.4984338,0.05407238006591797,0.15021852,-192.44720155000687,-4.479471,1.1481363773345947,-10.022606,10
802,0.5798862,0.026021242141723633,0.004769802093505859,0.8320701627695782,0.03267353,0.0,0.0066935117,1049.2069249153137,0.5732896,-2.038678,0.17452733,0.8689927985592513,-252.22194730490446,-0.3267354,-163.57398907149917,0.29635257,0.72127455,-326.63680124282837,-27.612118,0.016141342,-582.8885542611722,2.5222192,47.37268722662861,0.016532188,-2.5222192,0.05356454849243164,0.1486148,-190.970707654953,-4.537519,1.1409571170806885,-10.473469,10
803,0.9842442,0.024023771286010742,0.004926919937133789,0.8250370233089863,0.03509007,0.0,0.008802345,1050.3523087501526,0.6313809,-2.1925309,0.17036042,0.8467755286458187,-246.54146156385542,-0.35090056,-153.60699607746182,0.3332382,0.70405376,-270.3735599517822,-29.109674,0.006990978,-569.0536445015293,2.4654145,16.878989618416465,0.028099092,-2.4654145,0.05239582061767578,0.1657811,-211.9088183566928,-4.274669,1.139465093612671,-11.142807,10
804,4.6281395,0.028636693954467773,0.004832029342651367,0.7390170026762244,0.030640423,0.0,0.006748406,1051.5189599990845,0.5682949,-1.5126525,0.17811202,0.9203663944252471,-252.78772179633378,-0.30640417,-157.39533165626338,0.2857458,0.73608905,-299.65585684776306,-26.457687,0.0026730117,-584.9527354303776,2.5278773,40.67603147989534,0.027967412,-2.5278773,0.053082942962646484,0.1663109,-151.9629086703062,-4.145649,1.1597356796264648,-9.99184,10
805,-0.1762326,0.025262117385864258,0.0049211978912353516,0.7951816326567623,0.030386955,0.0,0.0065542143,1052.675567150116,0.5832172,-2.2965484,0.17856404,0.9448992895232639,-267.49553855359557,-0.3038697,-167.12676212445692,0.290125,0.737957,-302.46217119693756,-27.43981,0.012359612,-620.4069460872623,2.6749556,28.892262960336264,0.018027343,-2.6749556,0.05540657043457031,0.14112051,-222.98148226737976,-4.293205,1.148416519165039,-10.752119,10
806,0.4407091,0.024720191955566406,0.004869699478149414,0.7351330133605382,0.031479705,0.0,0.009722599,1053.8096086978912,0.579708,-2.0395513,0.17662336,0.9184496424172943,-265.51222931593657,-0.31479698,-166.35389761200807,0.2948878,0.7299371,-303.0614697933197,-28.137768,-2.4341583e-05,-597.8182478645311,2.655122,28.763822778156854,0.031504046,-2.655122,0.05248427391052246,0.15739417,-216.32369224727154,-4.4734874,1.1285386085510254,-11.005926,10
807,-0.45194757,0.024374723434448242,0.004874467849731445,0.7428005961757921,0.029801007,0.0,0.009578545,1054.9707901477814,0.59083056,-2.364938,0.17961335,0.8894374859675253,-256.96252502202987,-0.29801014,-165.06296398043887,0.31514972,0.74229383,-302.3673075437546,-26.52247,0.003909664,-580.0306088709949,2.569625,24.404253806648587,0.025891343,-2.569625,0.05327606201171875,0.14521156,-221.04438185691833,-4.477227,1.1558780670166016,-10.081722,10
808,1.1527046,0.025885820388793945,0.004922628402709961,0.7743065335687284,0.02819477,0.0,0.009161521,1056.1550438404083,0.51109487,-2.2101882,0.18252167,0.8651768552585035,-263.3895870491862,-0.28194767,-164.59840294210343,0.22340603,0.7543132,-330.4990222454071,-25.8631,-0.0058803046,-598.9182155714676,2.633896,48.74075895241331,0.034075074,-2.633896,0.053578853607177734,0.16324186,-168.99959754943848,-4.9219756,1.1787607669830322,-9.917495,10
809,3.4465916,0.026056289672851562,0.004919528961181641,0.7660276173848142,0.025132911,0.0,0.0096829105,1057.2996032238007,0.56301564,-1.9989963,0.18819667,0.7900115323800021,-262.9278797119856,-0.25132918,-170.36082205077724,0.25279602,0.7777663,-307.10779762268066,-24.701693,0.005446251,-588.8172331242984,2.629279,30.501352167353055,0.01968666,-2.629279,0.052994728088378906,0.15716949,-185.94986537098885,-4.510417,1.1394360065460205,-9.621587,10
810,3.6369338,0.025942325592041016,0.004631757736206055,0.6572878357537,0.02446172,0.0,0.009939099,1058.4771738052368,0.50141037,-1.0152245,0.1894641,0.7097879864101142,-251.46381491720678,-0.24461703,-159.45819570395426,0.2322405,0.78300434,-300.31384801864624,-24.73161,8.940125e-05,-548.8620585219112,2.5146382,47.35428237895931,0.024372319,-2.5146382,0.05705380439758301,0.17567205,-147.58855088055134,-4.701084,1.1716275215148926,-9.737076,10
811,2.0355587,0.0249025821685791,0.005232810974121094,0.7881453500012414,0.023344444,0.0,0.009722056,1059.583518743515,0.51775914,-1.2194548,0.19159287,0.8633027803415563,-246.66496793627738,-0.23344427,-157.355130118663,0.25670096,0.7918017,-310.8282239437103,-24.374613,-0.0093740765,-555.1316455962117,2.4666498,39.73680900879675,0.03271852,-2.4666498,0.05125117301940918,0.17524855,-194.15847590565681,-4.7735047,1.1011455059051514,-9.678778,10
812,3.5704203,0.02436971664428711,0.004376411437988281,0.7936348510152387,0.020019295,0.0,0.0066311993,1060.668844461441,0.4874273,-1.3050395,0.1980706,0.7756837543664625,-251.174137827754,-0.20019317,-159.12216996388392,0.227983,0.81857264,-306.9589190483093,-22.96125,-0.0014893531,-601.8912656212586,2.5117412,47.742686798848844,0.021508647,-2.5117412,0.053983449935913086,0.16958185,-142.00949382781982,-4.562401,1.077270746231079,-9.149992,10
813,2.6952484,0.025583982467651367,0.004596233367919922,0.7040176175954554,0.01823556,0.0,0.009424277,1061.7487528324127,0.441221,-0.8989941,0.20163538,0.8320951667376384,-245.12939048707486,-0.18235564,-160.54357820685547,0.18771362,0.83330494,-343.9072141647339,-21.888388,-0.009567859,-569.3034037361882,2.451294,47.11456824929483,0.02780342,-2.451294,0.05049943923950195,0.18000016,-173.29444533586502,-5.08055,1.0740652084350586,-8.627823,10
814,-0.5508729,0.024249792098999023,0.004704713821411133,0.7964133542011248,0.018605575,0.0,0.009565191,1062.8393425941467,0.46717414,-1.7135539,0.20089076,0.913364371031811,-248.7190073132515,-0.18605566,-158.05266099749045,0.1861525,0.8302274,-300.5503993034363,-22.1287,-0.006264862,-597.8168735243187,2.4871902,28.63492583965994,0.024870437,-2.4871902,0.04981732368469238,0.17747454,-191.42150020599365,-4.683045,1.085594892501831,-8.790592,10
815,2.2850766,0.025625228881835938,0.0045318603515625,0.7602769968089099,0.016117336,0.0,0.0064250673,1063.9349510669708,0.43142503,-1.237602,0.20595212,0.9192992068730536,-253.83150653839112,-0.16117334,-158.64244197583938,0.14381956,0.8511445,-282.6018500328064,-20.953753,-0.0040811957,-554.9786665774793,2.538315,21.2131098768914,0.020198531,-2.538315,0.05413818359375,0.17725432,-204.57585576176643,-4.680128,1.0905265808105469,-8.337263,10
816,4.6109333,0.02598738670349121,0.0047452449798583984,0.7079814796725838,0.015041693,0.0,0.006642847,1065.0284550189972,0.4403932,-1.4046153,0.2081793,0.84653449852337,-238.59124234318733,-0.15041696,-151.99915660254936,0.14858857,0.8603492,-323.93449914455414,-20.5564,0.00095867156,-584.5927145832179,2.3859124,45.15346036915265,0.014083021,-2.3859124,0.054491519927978516,0.19189043,-183.719504237175,-4.6264462,1.0882222652435303,-8.140015,10
817,1.3115069,0.023785829544067383,0.004479169845581055,0.6631817871792806,0.017916566,0.0,0.006480556,1066.1223068237305,0.45560157,-0.19172172,0.20227963,0.7897466575384525,-220.17233465760947,-0.17916559,-138.63779197183845,0.1716759,0.8359675,-267.05007296800613,-21.774477,-0.0018063774,-527.4777929751575,2.201723,47.085218744092224,0.019722942,-2.201723,0.05137372016906738,0.23165804,-108.73914514482021,-4.654816,1.0886261463165283,-8.6600485,10
818,-0.10930361,0.025519609451293945,0.0046689510345458984,0.8462349312927118,0.01823889,0.0,0.0068033556,1067.2245140075684,0.44682997,-1.7746254,0.2016287,0.8299765198518547,-269.1268802508712,-0.18238889,-167.24318049802937,0.16988076,0.8332772,-299.3017068505287,-21.496672,-0.001888257,-620.2105766200866,2.6912687,31.165394656986244,0.020127147,-2.6912687,0.05321550369262695,0.17234641,-210.96315038204193,-4.3392634,1.0954744815826416,-8.406139,10
819,3.5967066,0.026568174362182617,0.0048329830169677734,0.6390921855116383,0.0198121,0.0,0.006859954,1068.3348608016968,0.46089315,-1.507656,0.19848147,0.8679546246306484,-269.7591690286994,-0.19812106,-169.51654016875662,0.16682376,0.82027054,-340.6386502981186,-22.24286,0.004755247,-598.2947160438514,2.6975918,58.85835117722058,0.015056852,-2.6975918,0.05165553092956543,0.16795921,-120.41365048289299,-4.8802576,1.1035544872283936,-8.718889,10
820,0.05170615,0.023783445358276367,0.004459857940673828,0.8185502580141154,0.022649279,0.0,0.00661432,1069.4660005569458,0.53097844,-1.9035953,0.19292936,0.8119479449848552,-276.05583617389203,-0.22649264,-179.05895892783303,0.2366958,0.7973252,-394.30991768836975,-24.06303,0.0023372476,-604.8231071376708,2.7605584,64.9281977560041,0.020312032,-2.7605584,0.05132579803466797,0.15468,-217.6086773276329,-4.7892,1.125849723815918,-9.637375,10
821,2.72738,0.024285554885864258,0.004563331604003906,0.7540155791289755,0.022637853,0.0,0.009419729,1070.586937904358,0.5153081,-1.5867065,0.19295138,0.7305411412098071,-227.0897502452135,-0.22637852,-144.64375819442992,0.2594945,0.7974162,-259.916468501091,-23.874727,-0.002955534,-544.5145205911207,2.2708974,29.051689542809903,0.025593387,-2.2708974,0.052248477935791016,0.17405133,-150.9450502693653,-4.4205937,1.1124660968780518,-9.510832,10
822,2.2886825,0.02478957176208496,0.004503011703491211,0.7674181042009505,0.020365315,0.0,0.008561402,1071.6704621315002,0.46524674,-1.4259292,0.19738649,0.936940556799933,-242.1971376232803,-0.20365325,-154.18202118628605,0.20061705,0.8157452,-273.5234702825546,-22.73918,-0.011237446,-570.837029242666,2.421971,22.890677437386096,0.031602763,-2.421971,0.0513150691986084,0.17137487,-206.4504052400589,-4.583683,1.0753624439239502,-9.024216,10
823,1.9595349,0.026909828186035156,0.00473332405090332,0.7796982742504799,0.01496077,0.0,0.0064279125,1072.7659673690796,0.39721936,-2.1444936,0.20834781,0.7833822250292822,-273.9332603856921,-0.14960779,-181.0787354567836,0.13710098,0.8610456,-362.174414396286,-20.223888,-0.010685624,-584.1886823964192,2.7393324,54.079033442808,0.025646392,-2.7393324,0.052639007568359375,0.1571657,-193.6179663091898,-5.0065145,1.0901095867156982,-7.9469795,10
