IRLMedianLogQtau,ExplainedVariance,OriginalTaskAverageReturn,ProcessExecTime,EnvExecTime,AveragePolicyStd,Entropy,Perplexity,IRLAverageEnergy,IRLRewardMean,IRLAverageLogQtau,NumTrajs,IRLRewardMin,IRLLoss,LossAfter,PolicyExecTime,Iteration,IRLMedianExpertLogQtau,MaxReturn,Time,StdReturn,LossBefore,MeanKLBefore,AverageReturn,MeanKL,IRLAverageExpertEnergy,MinReturn,IRLAverageExpertLogQtau,ItrTime,dLoss,IRLRewardMax,AverageDiscountedReturn
-1.1209893,0.8585998542424473,-519.4118167932277,0.0056684017181396484,0.0366826057434082,0.9961158,1.4150469,4.1166797,3.7186952,-3.7186952,-1.4188664,10,-8.03857,0.22956224,-0.165601909160614,0.0469512939453125,55,-1.0875539,-298.29575242102146,17.567468404769897,44.43506436455298,-0.1415046900510788,0.0,-371.8694918692112,0.008493470959365368,-1.751527,-449.1404811143875,-1.4247949,0.29689741134643555,0.024097219109535217,1.9496005,-234.91971564488668
-1.1593571,0.9378966340528321,-533.8506293165728,0.005444049835205078,0.03934478759765625,0.9974928,1.4164282,4.12237,4.2542267,-4.2542267,-1.4267371,10,-9.536813,0.19523199,-0.1575608253479004,0.0428004264831543,56,-1.1249629,-348.5692902803421,17.87522530555725,41.97327209070365,-0.14164282381534576,0.0,-425.4226522371173,0.006566557567566633,-1.800631,-480.00617003440857,-1.4750963,0.29997682571411133,0.015918001532554626,2.4138532,-258.86285226593407
-1.1362501,0.9174832380137906,-582.0631996019152,0.00548863410949707,0.03411293029785156,0.9844845,1.4033012,4.068609,4.015252,-4.015252,-1.3620799,10,-8.546748,0.18743406,-0.1584327667951584,0.0404815673828125,57,-1.123003,-339.052588224411,18.16320538520813,50.226092078797144,-0.14033010601997375,0.0,-401.5252215474844,0.006675655487924814,-2.73226,-488.97573733329773,-1.4897403,0.27736639976501465,0.01810266077518463,0.9401244,-258.67651022905136
-1.1014707,0.819166722488127,-533.288146589905,0.00821995735168457,0.04235386848449707,0.9645106,1.3828042,3.9860635,3.9346886,-3.9346886,-1.3696878,10,-8.208105,0.22595812,-0.15439647436141968,0.053403615951538086,58,-1.0683684,-212.40108089894056,18.48191499710083,78.83227242695146,-0.13828042149543762,0.0,-393.4688394233584,0.00819675624370575,-1.6284777,-485.9568872451782,-1.436514,0.3088545799255371,0.016116052865982056,2.2638795,-248.91007642695263
-1.0916193,0.948267477674663,-554.7249819131966,0.005955696105957031,0.03744840621948242,0.9653625,1.3836867,3.9895828,4.2430816,-4.2430816,-1.3593786,10,-8.300066,0.19007045,-0.15775719285011292,0.043882131576538086,59,-1.0832441,-371.9771184772253,18.79618763923645,48.52618866270264,-0.1383686661720276,0.0,-424.3081314370036,0.009074949659407139,-2.1041062,-496.2459853887558,-1.4588141,0.3050107955932617,0.019388526678085327,2.652646,-264.2820468318138
-1.0859611,0.8670033828226924,-536.2884306288962,0.00550079345703125,0.033441781997680664,0.9508162,1.3685039,3.9294674,4.1469603,-4.1469603,-1.3509238,10,-8.482456,0.20664315,-0.16827243566513062,0.041660308837890625,60,-1.0657327,-322.20608073472977,19.10066795349121,65.02352045472848,-0.13685040175914764,0.0,-414.69604521393774,0.006562413182109594,-2.4302375,-552.6895446777344,-1.4420373,0.29390788078308105,0.03142203390598297,-0.14260715,-257.1189222261019
-1.1132042,0.7689992218873135,-500.8801450508869,0.005448102951049805,0.03465867042541504,0.9594717,1.3775659,3.9652379,3.7125583,-3.7125583,-1.4194263,10,-8.1564665,0.29389828,-0.16552959382534027,0.04517984390258789,61,-1.0602419,-241.82404789328575,19.40317940711975,50.202475623042524,-0.1377565860748291,0.0,-371.25583440065384,0.008750280365347862,-0.91488606,-415.733726978302,-1.418098,0.29491710662841797,0.02777300775051117,2.235929,-233.52219576897159
-1.1489377,0.9114866078282217,-531.9721874134912,0.005647897720336914,0.03367757797241211,0.96997446,1.3884526,4.0086427,4.022657,-4.022657,-1.3972955,10,-8.667379,0.2026111,-0.15950830280780792,0.045455217361450195,62,-1.0983527,-317.5064489841461,19.685942888259888,44.27469733314897,-0.1388452798128128,0.0,-402.26566312909125,0.00832309853285551,-1.8738664,-470.01675832271576,-1.4593695,0.2754538059234619,0.020663022994995117,0.9300638,-249.5839431465109
-1.1509578,0.7565278301468767,-492.97023668316297,0.005704164505004883,0.03586602210998535,0.99831694,1.417254,4.1257753,3.4987738,-3.4987738,-1.390732,10,-8.233764,0.28735608,-0.15579482913017273,0.04466104507446289,63,-1.1141964,-185.79901172965765,19.97357177734375,63.80306228516577,-0.14172543585300446,0.0,-349.8773901604116,0.007224086672067642,-0.7456769,-429.990083694458,-1.4592168,0.27813267707824707,0.014069393277168274,1.6438051,-222.72232788892182
-1.1600933,0.891078906429799,-492.2604917238359,0.0056610107421875,0.034738779067993164,0.994749,1.4136736,4.11103,3.944474,-3.944474,-1.4515901,10,-9.07602,0.21734446,-0.15625813603401184,0.04314017295837402,64,-1.1243871,-334.40731251239777,20.26735520362854,36.999038874420684,-0.14136739075183868,0.0,-394.44737709760665,0.007356464862823486,-1.6872314,-447.84839475154877,-1.4817635,0.28627443313598633,0.014890745282173157,1.8986865,-252.20513792171255
-1.1637331,0.8137383989908625,-554.9917487347996,0.005660057067871094,0.034734487533569336,1.0133123,1.4321631,4.187748,3.945065,-3.945065,-1.4204975,10,-7.776136,0.19398303,-0.16288140416145325,0.04352927207946777,65,-1.1361275,-274.0193789601326,20.578322172164917,62.26878370422155,-0.1432163119316101,0.0,-394.50650286972524,0.008864366449415684,-2.560107,-491.58838510513306,-1.4902476,0.3025522232055664,0.01966509222984314,3.644234,-245.88109038522376
-1.1663357,0.8716625907563937,-526.2960831009948,0.005764007568359375,0.03366589546203613,1.0115719,1.4304441,4.1805553,4.3793573,-4.3793573,-1.4630468,10,-9.9171715,0.20581144,-0.19191890954971313,0.04530453681945801,66,-1.2396595,-349.70773071050644,20.88815474510193,70.94712279896586,-0.1430443972349167,0.0,-437.9357061997056,0.0067046452313661575,-1.9570918,-569.184014081955,-1.6349057,0.29904890060424805,0.04887451231479645,2.051318,-277.1215702345572
-1.18355,0.8314057773579236,-504.08893392315684,0.005664825439453125,0.03534507751464844,1.027566,1.4461309,4.2466516,4.119929,-4.119929,-1.4639475,10,-8.719231,0.21980138,-0.15879428386688232,0.04458165168762207,67,-1.3628776,-267.41078650951385,21.178593158721924,69.89744394368329,-0.1446131318807602,0.0,-411.992919510603,0.00947978999465704,-1.8097355,-527.7258319854736,-1.7748669,0.28252530097961426,0.014181151986122131,2.8865712,-254.8356645282607
-1.1971774,0.8354257892943798,-535.8503799236054,0.0060596466064453125,0.03706097602844238,1.0073413,1.4262526,4.1630692,3.9394586,-3.9394586,-1.4796157,10,-9.354062,0.22145294,-0.17857256531715393,0.04740786552429199,68,-1.1686463,-298.38788682222366,21.47133493423462,40.270230682041266,-0.14262528717517853,0.0,-393.94587076306345,0.009788011200726032,-2.3019853,-445.12548542022705,-1.5651727,0.28457140922546387,0.0359472781419754,3.5708385,-250.19898695468655
-1.1609772,0.8264286696723652,-505.7704821501062,0.005513429641723633,0.0361177921295166,1.0273064,1.4458787,4.245581,4.0285025,-4.0285025,-1.4238452,10,-8.608696,0.22638042,-0.16535644233226776,0.04441237449645996,69,-1.1346796,-284.8418990075588,21.789304494857788,59.79998769423416,-0.14458788931369781,0.0,-402.8502803891897,0.00784129835665226,-1.6622437,-494.1062206029892,-1.5020826,0.30887699127197266,0.020768553018569946,2.7037647,-254.82590871163356
-1.1848984,0.736851440482643,-503.66055556997424,0.0056531429290771484,0.03196883201599121,1.0372334,1.4554957,4.2866077,3.7300937,-3.7300937,-1.4889647,10,-8.256859,0.2554212,-0.16769079864025116,0.041872501373291016,70,-1.2382861,-171.314737200737,22.090018033981323,75.53146588429901,-0.14554961025714874,0.0,-373.009361076355,0.009869491681456566,-1.4166183,-469.3732497692108,-1.6474266,0.2848846912384033,0.022141188383102417,3.012506,-232.8789399258109
-1.1567082,0.7812002327519185,-421.33006360939925,0.005635261535644531,0.03417468070983887,1.0174541,1.4362417,4.204863,3.7152696,-3.7152696,-1.4275813,10,-8.36089,0.27573287,-0.15644393861293793,0.044651031494140625,71,-1.1112087,-244.12236759066582,22.38895606994629,65.45067103113024,-0.1436242014169693,0.0,-371.52694917619226,0.00669562304392457,-0.8612097,-502.0372121334076,-1.4753416,0.2891695499420166,0.012819737195968628,2.26103,-237.05356682133592
-1.1091958,0.8585743448184666,-497.20435028695556,0.006339073181152344,0.038244009017944336,0.99011713,1.4090064,4.0918875,4.2625875,-4.2625875,-1.3654772,10,-9.207892,0.20803665,-0.17071105539798737,0.048979997634887695,72,-1.0904245,-313.3292056620121,22.69536280632019,58.21254286846596,-0.140900656580925,0.0,-426.25875436365607,0.009984173811972141,-2.120191,-505.22969472408295,-1.4648492,0.29807615280151367,0.029810398817062378,0.4916438,-263.7820267734684
-1.1834018,0.6762528926788853,-440.94256786577716,0.007203340530395508,0.0346369743347168,1.0299814,1.4484788,4.256634,3.58192,-3.58192,-1.4430039,10,-9.255956,0.32331014,-0.16191697120666504,0.04559445381164551,73,-1.1857355,-218.12758065760136,22.99575686454773,66.1127311756921,-0.14484789967536926,0.0,-358.1919809550047,0.008982398547232151,-0.12160209,-420.3336021900177,-1.5671123,0.2929720878601074,0.017069071531295776,1.9184461,-233.212755137557
-1.1577529,0.8090549243740617,-427.9856392918371,0.005887746810913086,0.034917354583740234,1.0139587,1.4328004,4.190418,3.8313785,-3.8313785,-1.419866,10,-8.37949,0.2569865,-0.16412773728370667,0.05093073844909668,74,-1.1704335,-255.04789277911186,23.30021572113037,56.57746517615417,-0.1432800590991974,0.0,-383.13785349726675,0.008641657419502735,-1.127306,-457.32183384895325,-1.5693808,0.2901294231414795,0.020847678184509277,1.8718932,-244.96594734917426
-1.1619248,0.8571975360385707,-429.69136536868393,0.007479667663574219,0.03679513931274414,1.023594,1.4422588,4.2302403,3.4829366,-3.4829366,-1.4417588,10,-9.082315,0.29554546,-0.16333884000778198,0.05067276954650879,75,-1.2451489,-216.6457692682743,23.618417739868164,52.88275495331487,-0.1442258656024933,0.0,-348.2936416625977,0.0070382035337388515,-0.86557966,-405.8762890100479,-1.6447937,0.3106067180633545,0.019112974405288696,2.65402,-219.57923429679755
-1.1649406,0.7204214226268034,-365.4622892152845,0.005888223648071289,0.03547358512878418,0.9927176,1.4116294,4.102635,3.4262147,-3.4262147,-1.4177746,10,-8.862905,0.29182273,-0.1638392060995102,0.04443526268005371,76,-1.1746161,-249.1900497674942,23.938327312469482,78.38784392987857,-0.1411629617214203,0.0,-342.62145821750164,0.008633619174361229,-1.0341539,-510.54835867881775,-1.5727057,0.31093859672546387,0.022676244378089905,2.6256332,-211.84757844198148
-1.1018147,0.8700965593015694,-474.4062604485572,0.0063211917877197266,0.03824281692504883,0.984212,1.4030246,4.067484,3.671435,-3.671435,-1.4162927,10,-9.271337,0.22962746,-0.1709912121295929,0.0493311882019043,77,-1.2161405,-315.64335012435913,24.257911443710327,35.10953290748314,-0.14030246436595917,0.0,-367.14351476728916,0.006935154087841511,-1.8883387,-431.18111300468445,-1.623944,0.3101191520690918,0.030688747763633728,4.1709805,-230.52553037079625
-1.1454966,0.8767591442342327,-538.7042131387477,0.0060577392578125,0.037291765213012695,1.0145464,1.4333801,4.1928477,3.7249484,-3.7249484,-1.4005961,10,-8.154179,0.22497116,-0.17394712567329407,0.04803872108459473,78,-1.1737037,-308.2558889091015,24.56992506980896,48.12467636542949,-0.14333799481391907,0.0,-372.49484908878804,0.008768109604716301,-1.5269938,-457.7736442089081,-1.5304118,0.3043198585510254,0.030609130859375,2.5276465,-236.97252816388817
-1.1426822,0.9310425942892001,-386.89390245228486,0.006106853485107422,0.036218881607055664,1.0086098,1.4275113,4.1683125,3.5936177,-3.5936177,-1.3828757,10,-8.046254,0.2991917,-0.1729215383529663,0.046076059341430664,79,-1.1797668,-328.40577891469,24.88113522529602,26.287554065190275,-0.14275112748146057,0.0,-359.36177249848845,0.006773917004466057,-0.7186532,-405.0369908809662,-1.53227,0.30082201957702637,0.030170410871505737,2.7375762,-232.82198589446983
-1.1517129,0.7859933399554984,-405.8662951091489,0.005951881408691406,0.0370941162109375,1.0141153,1.4329548,4.191065,3.8847804,-3.8847804,-1.436338,10,-8.044797,0.27362278,-0.17018122971057892,0.04843783378601074,80,-1.245332,-292.3497145920992,25.21452236175537,66.12716500557917,-0.1432955265045166,0.0,-388.4780335351825,0.009601698257029057,-1.2736558,-506.20673274993896,-1.6025306,0.3249828815460205,0.026885703206062317,3.8808734,-238.5115049887895
-1.1666939,0.8562989796232603,-372.5776212227957,0.006747245788574219,0.04002523422241211,1.0263879,1.4449843,4.2417855,3.7976458,-3.7976458,-1.4318601,10,-8.04167,0.245733,-0.16625595092773438,0.05408477783203125,81,-1.1974883,-311.09708696603775,25.57499623298645,49.24581727484472,-0.14449842274188995,0.0,-379.76456863880156,0.008274948224425316,-1.3154823,-457.45403707027435,-1.5424994,0.34946775436401367,0.02175752818584442,1.9087707,-239.4842442457205
-1.177855,0.8340763034928151,-374.6251797123915,0.005918979644775391,0.03667330741882324,1.0254042,1.4440256,4.237721,3.5743585,-3.5743585,-1.4795396,10,-8.959403,0.2973843,-0.16916437447071075,0.04811859130859375,82,-1.1908259,-286.92126885056496,25.921019077301025,38.96609038101386,-0.14440256357192993,0.0,-357.43585615754125,0.006421324796974659,-0.7418757,-434.25646924972534,-1.530919,0.33794140815734863,0.024761810898780823,2.2069578,-225.8870945019376
-1.1880679,0.811051290075327,-357.357923952596,0.006867885589599609,0.03802323341369629,1.0245883,1.4432294,4.2343483,3.2874544,-3.2874544,-1.445063,10,-8.073479,0.3359883,-0.16068565845489502,0.05099320411682129,83,-1.2227628,-257.7728115618229,26.233705520629883,53.441500382910775,-0.14432293176651,0.0,-328.7454392723739,0.00755233084782958,-0.48224473,-443.20037055015564,-1.5789979,0.3074619770050049,0.01636272668838501,2.6807241,-211.99686278248652
-1.156332,0.8363134260082905,-249.46768152147607,0.006378650665283203,0.039452314376831055,1.0114287,1.4303023,4.1799626,2.880942,-2.880942,-1.4331523,10,-8.980629,0.3887801,-0.15995962917804718,0.05227160453796387,84,-1.1653214,-235.3238631039858,26.5725200176239,29.780491020391143,-0.14303027093410492,0.0,-288.09420608133075,0.006485201884061098,0.12413203,-324.43751788139343,-1.5063616,0.3290724754333496,0.01692935824394226,1.8845458,-186.39062569046627
-1.1650276,0.7542285298804874,-313.39124446215976,0.006902217864990234,0.037415504455566406,1.0078229,1.426731,4.1650615,3.1674218,-3.1674218,-1.4389495,10,-7.8148293,0.32638034,-0.15586495399475098,0.0475611686706543,85,-1.1168869,-211.3854515478015,26.90492033958435,47.52280996636882,-0.1426730751991272,0.0,-316.742199011147,0.008290939964354038,-0.6169694,-392.90210431069136,-1.4355633,0.3222193717956543,0.01319187879562378,2.4244125,-198.12136880405754
-1.1039102,0.8450685911270637,-316.7650104156099,0.0061762332916259766,0.03615856170654297,0.969661,1.3881301,4.0073495,3.251778,-3.251778,-1.3647251,10,-7.587418,0.33774605,-0.1563115268945694,0.05211496353149414,86,-1.0810999,-270.99709805846214,27.237051010131836,36.75730095938664,-0.13881301879882812,0.0,-325.1777764886618,0.007079205941408873,-0.56353563,-402.60633170604706,-1.4213223,0.32268762588500977,0.017498508095741272,2.4584448,-207.55703413585383
-1.1065204,0.7536324517014885,-329.93919700304673,0.005638599395751953,0.03136849403381348,0.95875454,1.3768182,3.9622743,2.7668467,-2.7668467,-1.3941299,10,-7.6260266,0.38051566,-0.16382001340389252,0.040129899978637695,87,-1.0901401,-184.38950376212597,27.514488220214844,48.69834713056528,-0.13768182694911957,0.0,-276.6846625819802,0.008116316050291061,-0.43629047,-344.2022873163223,-1.4413022,0.26987671852111816,0.02613818645477295,2.4655983,-176.47581144347922
-1.1025659,0.7810432846989384,-287.55866249356075,0.0056073665618896484,0.03471994400024414,0.9422674,1.3594722,3.8941371,2.648634,-2.648634,-1.3525215,10,-7.225939,0.4104015,-0.16174273192882538,0.04632425308227539,88,-1.0773942,-196.428925126791,27.805047512054443,39.618710036323435,-0.13594724237918854,0.0,-264.8634013429284,0.009905501268804073,-0.025664376,-334.36203360557556,-1.4395647,0.2829411029815674,0.02579548954963684,2.2693725,-173.42680803746484
-1.0636842,0.6701046047127084,-257.24380637619726,0.005718231201171875,0.034319400787353516,0.91243356,1.3272983,3.7708418,2.5087628,-2.5087628,-1.3161172,10,-8.04932,0.46532768,-0.15777920186519623,0.04542136192321777,89,-1.0521088,-176.1863728016615,28.093604564666748,47.276592826204975,-0.13272985816001892,0.0,-250.87628478258847,0.009365537203848362,0.27962238,-304.04923659563065,-1.4299068,0.28127431869506836,0.025049343705177307,1.7413164,-163.92937248440398
-1.0965148,0.6924898035046612,-294.8835465351381,0.005606651306152344,0.033660888671875,0.92296696,1.3387768,3.814375,2.542226,-2.542226,-1.3771724,10,-7.582935,0.4605814,-0.15545563399791718,0.043019771575927734,90,-1.0299983,-188.5460347905755,28.395282745361328,45.109387034692396,-0.1338776797056198,0.0,-254.22259198874235,0.00738724647089839,0.39372075,-329.87291491031647,-1.368077,0.29407715797424316,0.021577954292297363,1.5924472,-168.25922974745407
-1.0292289,0.5832078693909448,-307.633311562878,0.005655765533447266,0.03377556800842285,0.8836785,1.2952765,3.6520057,2.5166528,-2.5166528,-1.3300667,10,-7.1859293,0.4293024,-0.1661703735589981,0.04194760322570801,91,-1.0043576,-115.94117659330368,28.689364910125732,72.14016294352228,-0.12952762842178345,0.0,-251.66528716981412,0.009963315911591053,-0.050041523,-347.2319133281708,-1.38621,0.28594446182250977,0.03664274513721466,1.9048663,-168.35381435938191
-1.0263721,0.6467237228362195,-199.30084367949203,0.005445241928100586,0.032301902770996094,0.8944445,1.3073864,3.6964998,2.089926,-2.089926,-1.3161371,10,-7.273139,0.5816282,-0.1495734602212906,0.043457746505737305,92,-0.9969461,-135.19991745054722,28.984838485717773,52.384468255647626,-0.13073863089084625,0.0,-208.9926109097898,0.009637857787311077,0.89078146,-308.95546823740005,-1.3504666,0.27155089378356934,0.018834829330444336,0.866446,-140.73714711329825
-1.0109134,0.5990874327548852,-252.94018320894506,0.0060541629791259766,0.03716444969177246,0.8880053,1.3001612,3.6698883,2.1733482,-2.1733482,-1.2848765,10,-6.369712,0.5199077,-0.14327172935009003,0.04430270195007324,93,-0.9931101,-101.08209876716137,29.286348581314087,58.666855553228075,-0.13001613318920135,0.0,-217.33481807261705,0.006708173081278801,0.68807,-288.49677872657776,-1.349279,0.2932906150817871,0.013255596160888672,1.0337994,-145.55536322903941
-0.98864394,0.7673928818062155,-185.75396962473252,0.005943775177001953,0.0343015193939209,0.8673861,1.2766677,3.5846746,1.6433327,-1.6433327,-1.2870657,10,-5.5409417,0.62797856,-0.15252992510795593,0.047118186950683594,94,-0.9854121,-125.84521354734898,29.60476803779602,37.39732818869278,-0.12766675651073456,0.0,-164.33328035622836,0.007050745189189911,0.98402244,-262.82358705997467,-1.3595988,0.31089019775390625,0.024863168597221375,0.028921276,-113.26057594105282
-0.9867078,0.7045446568026892,-197.89615250667958,0.00537419319152832,0.03127455711364746,0.8527562,1.2596569,3.5242121,1.5881339,-1.5881339,-1.2503625,10,-6.066415,0.60538805,-0.15872713923454285,0.03940224647521973,95,-0.9725658,-113.65973484516144,29.903578519821167,37.71922857969399,-0.12596571445465088,0.0,-158.81339306011796,0.009791519492864609,0.80889803,-251.04131108522415,-1.3516687,0.29123687744140625,0.03276142477989197,0.6220945,-111.30383695050993
-0.98015654,0.8799556246857743,-152.60927616148078,0.005758047103881836,0.03485536575317383,0.849494,1.2558242,3.5107307,1.6805683,-1.6805683,-1.287699,10,-5.5228233,0.6303828,-0.15241515636444092,0.04270124435424805,96,-0.9686352,-130.8122694194317,30.195947408676147,33.542732745696455,-0.12558239698410034,0.0,-168.05684137791394,0.006902000401169062,1.1120292,-254.8950790166855,-1.3365664,0.28469085693359375,0.026832759380340576,0.23355551,-118.26063127763507
