AbsLearnSignal,ItrTime,Time,MeanKL,Entropy,Iteration,LossAfter,NumTrajs,MaxReturn,ProcessExecTime,EnvExecTime,AveragePolicyStd,MinReturn,AverageReturn,LossBefore,PolicyExecTime,dLoss,StdReturn,Perplexity,AverageDiscountedReturn,ExplainedVariance,MeanKLBefore
0.8408157867,25.8186988831,2940.6204104424,0.0070234938,2.730641,97,-0.04761955,1,-872.4617188514,0.0022013187,20.7539925575,0.9837017,-872.4617188514,-872.4617188514,-3.8146972E-08,0.1011645794,0.047619514,0,15.342717,-533.7335147619,-2.2893068435,0
0.8347154819,39.8964183331,2980.5632753372,0.007859157,2.7511399,98,-0.070956215,2,-356.3903063641,0.0036714077,34.7445938587,0.993144,-543.7432821112,-450.0667942377,2.461095E-08,0.1637125015,0.07095624,93.6764878735,15.660473,-323.5856292233,-1.1598177985,0
0.9607092074,32.0315563679,3012.638324976,0.008931807,2.8079383,99,-0.08439969,2,-281.790221092,0.0024700165,26.9246730804,1.0212474,-618.9314166101,-450.3608188511,0,0.113843441,0.08439969,168.570597759,16.57571,-351.4679579072,-0.9482613034,0
0.8599836637,26.2421207428,3038.9282844067,0.008335853,2.8441067,100,-0.05821945,1,-577.6241710373,0.0023245811,21.1620121002,1.0375667,-577.6241710373,-577.6241710373,0,0.1021063328,0.05821945,0,17.1862,-368.9597340177,-18.006435625,0
0.8240649181,26.1740000248,3065.1441147328,0.006850262,2.821885,101,-0.04566538,1,-556.2731949342,0.0021541119,20.9704420567,1.0322539,-556.2731949342,-556.2731949342,-3.8146972E-08,0.1036682129,0.045665342,0,16.808506,-383.1011823761,0.9279187264,0
0.8661922655,26.027146101,3091.2122032642,0.0068993554,2.8256333,102,-0.062636584,1,-680.8015346809,0.0021395683,20.8607811928,1.0435051,-680.8015346809,-680.8015346809,0,0.1046895981,0.062636584,0,16.871626,-445.7202507123,0.8830363809,0
0.8174903634,37.1905395985,3128.4456117153,0.008333679,2.8176782,103,-0.1114492,2,-230.1655997574,0.0031373501,32.0369918346,1.04003,-948.150657096,-589.1581284267,4.1165798E-08,0.1318907738,0.11144924,358.9925286693,16.737944,-398.5725860705,0.8903289913,0
0.8179130642,31.90239501,3160.3892447949,0.008839207,2.8436208,104,-0.08373502,2,-423.5504576341,0.002415657,26.8016858101,1.0556746,-454.0161462646,-438.7833019494,-0.000000009,0.1080746651,0.08373501,15.2328443153,17.17785,-337.7434361219,-2.6653094367,0
0.9153711473,31.7868769169,3192.2200443745,0.007688632,2.9034228,105,-0.07053618,2,-419.1382310492,0.002468586,26.6829664707,1.095807,-556.2646248391,-487.7014279442,1.5744623E-08,0.110673666,0.070536196,68.563196895,18.23646,-376.1046073785,0.9408601276,0
0.8474695481,26.0443856716,3218.3050966263,0.00776233,2.9051406,106,-0.060382117,1,-685.0889209274,0.0021212101,20.8892338276,1.0890834,-685.0889209274,-685.0889209274,2.8610229E-08,0.10201931,0.060382146,0,18.267813,-451.4900186774,-24.2745450128,0
0.8680908215,31.8952009678,3250.2516264916,0.0071885195,2.8560603,107,-0.07395611,2,-404.347599101,0.0023775101,26.6744148731,1.0674659,-426.7963794355,-415.5719892682,-1.8165226E-08,0.1132965088,0.073956095,11.2243901673,17.392868,-323.2568793233,-1.809243551,0
0.7709586445,25.7654967308,3276.065764904,0.006911057,2.866746,108,-0.055639647,1,-1376.0498935074,0.002273798,20.5444030762,1.07187,-1376.0498935074,-1376.0498935074,-1.9073486E-08,0.1025812626,0.05563963,0,17.57972,-811.8945354434,0.2830856462,0
0.8367140662,26.0620315075,3302.1707684994,0.009549056,2.8897758,109,-0.059699174,1,-850.0454816007,0.0022501945,20.9437024593,1.0833333,-850.0454816007,-850.0454816007,1.9073486E-08,0.0984992981,0.059699193,0,17.989275,-521.9535373019,0.6563060299,0
0.8012623837,31.8766672611,3334.0986440182,0.008491779,2.9324384,110,-0.06492468,2,-325.7476664289,0.0024602413,26.7651238441,1.1061578,-431.0484516684,-378.3980590487,-3.633045E-08,0.1115679741,0.06492464,52.6503926198,18.773352,-296.5855753861,0.7503671311,0
0.7775870902,39.8310956955,3373.9704933167,0.0077106245,2.9601476,111,-0.02249441,2,-317.3787133456,0.0033917427,34.6779406071,1.1263405,-786.4318010998,-551.9052572227,0,0.1566479206,0.02249441,234.5265438771,19.300821,-381.6414959116,-2.0229259747,0
0.8805443713,25.8184623718,3399.8319141865,0.008678954,2.9545627,112,-0.04068044,1,-776.5580489335,0.0021994114,20.6925013065,1.1214656,-776.5580489335,-776.5580489335,-9.536743E-09,0.0986099243,0.040680427,0,19.193327,-501.4489559753,0.9795121099,0
0.8666020021,25.878506422,3425.7516896725,0.0096912095,2.9275723,113,-0.043344192,1,-631.7169604148,0.0021791458,20.7554447651,1.109744,-631.7169604148,-631.7169604148,-9.536743E-09,0.1008739471,0.04334418,0,18.68222,-421.1963280678,0.937398018,0
0.8023137167,31.9946055412,3457.7959160805,0.009660144,2.916303,114,-0.052578334,2,-379.291796111,0.002425909,26.7712118626,1.1090708,-525.9979548251,-452.6448754681,-0.000000036,0.1155531406,0.052578297,73.3530793571,18.472866,-354.0851156217,0.8166402866,0
0.7205020784,25.8140265942,3483.65082407,0.0039972523,2.930501,115,-0.03967083,1,-1251.7581330885,0.0021762848,20.5609197617,1.1185108,-1251.7581330885,-1251.7581330885,3.8146972E-08,0.1000826359,0.039670866,0,18.737015,-764.5305413568,0.8819313811,0
0.8233687845,25.7240517139,3509.4175806046,0.006596959,2.934206,116,-0.046501275,1,-980.9675017426,0.0022373199,20.5778660774,1.1192611,-980.9675017426,-980.9675017426,3.8146972E-08,0.0991828442,0.046501312,0,18.806564,-603.1960005828,0.9158011365,0
0.8323150575,25.6604619026,3535.1181368828,0.008757954,2.9542556,117,-0.043694135,1,-822.0010502088,0.0021557808,20.5823175907,1.1283966,-822.0010502088,-822.0010502088,-9.536743E-09,0.0949287415,0.043694124,0,19.187433,-522.6152994613,0.7463551366,0
0.859750305,26.1987588406,3561.3575992584,0.00830561,2.9358535,118,-0.047942925,1,-489.5209026104,0.002219677,20.9933452606,1.1147873,-489.5209026104,-489.5209026104,-2.8610229E-08,0.1036188602,0.047942895,0,18.837574,-343.7081556061,0.4322913615,0
0.7744397509,39.9278707504,3601.3295547962,0.0054234653,2.9183655,119,-0.06304181,2,-530.2965181868,0.003588438,34.5847873688,1.1004623,-571.9513179732,-551.12391808,-6.1527374E-09,0.1644778252,0.063041806,20.8273998932,18.511005,-395.4289499326,0.5912260625,0
0.7485038708,25.8962190151,3627.2684056759,0.008321134,2.9262674,120,-0.04032047,1,-687.409734058,0.0021283627,20.7513022423,1.1073303,-687.409734058,-687.409734058,-9.536743E-09,0.0948219299,0.04032046,0,18.657858,-430.4795341611,0.9276289278,0
0.8400190413,25.9275891781,3653.2435677052,0.0058715325,2.9749594,121,-0.05049659,1,-811.9567772426,0.0021774769,20.7419734001,1.1332723,-811.9567772426,-811.9567772426,-1.4305114E-08,0.104197979,0.050496574,0,19.588827,-511.75866676,0.9488109745,0
0.8189652906,26.0595371723,3679.3445231915,0.0066325646,2.967165,122,-0.05091068,1,-729.2034334327,0.0021176338,20.8395075798,1.1277546,-729.2034334327,-729.2034334327,-1.9073486E-08,0.101593256,0.050910663,0,19.436739,-476.3913410306,0.979238976,0
0.9258678718,25.7351624966,3705.1212704182,0.008030529,2.9305987,123,-0.051978234,1,-1148.8661685709,0.0021913052,20.6116425991,1.1082141,-1148.8661685709,-1148.8661685709,2.3841858E-08,0.1036205292,0.051978257,0,18.738846,-688.4197584437,-2.0145468842,0
0.8617074877,25.9425776005,3731.105527401,0.009098645,2.9032774,124,-0.044429358,1,-585.8875245764,0.0022654533,20.836909771,1.0960073,-585.8875245764,-585.8875245764,4.7683717E-08,0.1000962257,0.044429407,0,18.233807,-380.660612567,-0.227462069,0
0.763057938,39.4643642902,3770.6133105755,0.007977983,2.959978,125,-0.036126815,2,-555.8379480475,0.003282547,34.1573603153,1.1260597,-609.0102874762,-582.4241177618,-6.2331655E-09,0.148308754,0.036126807,26.5861697144,19.297548,-411.49150569,0.5927849493,0
0.9442836755,31.7868578434,3802.4553067684,0.008507567,2.9626503,126,-0.068019815,2,-333.8462426397,0.0024650097,26.7280569077,1.1272005,-473.4116764995,-403.6289595696,8.1743515E-08,0.108607769,0.0680199,69.7827169299,19.349184,-315.3934210346,0.5902451066,0
0.9444652927,39.2087709904,3841.7053084374,0.0067485822,2.958298,127,-0.04396702,2,-331.9361008955,0.0034165382,34.0712661743,1.1263964,-980.8664411926,-656.4012710441,-1.2548346E-08,0.1514401436,0.04396701,324.4651701486,19.265154,-439.2935056087,-0.5172988128,0
0.8308031164,25.645080328,3867.3933179379,0.007203358,2.978663,128,-0.01768539,1,-793.9198239338,0.0021989346,20.5266785622,1.1360154,-793.9198239338,-793.9198239338,1.04904174E-07,0.0974259377,0.017685493,0,19.66151,-504.3964647831,0.7099733546,0
0.8852066731,32.0555789471,3899.4907057285,0.007782733,2.9644675,129,-0.03874878,2,-327.6965293295,0.0024218559,26.8631970882,1.1276925,-347.8610884447,-337.7788088871,-9.169946E-09,0.1133947372,0.03874877,10.0822795576,19.384378,-270.6175678548,0.3117941812,0
0.8059028007,26.1398558617,3925.6759462357,0.0066936016,2.9340262,130,-0.061294403,1,-619.0691121223,0.0021853447,21.0900006294,1.111858,-619.0691121223,-619.0691121223,-9.536743E-09,0.1032171249,0.06129439,0,18.803185,-398.7011604651,-8.2477252763,0
0.8502824902,25.8872816563,3951.6220479012,0.008399828,2.9320045,131,-0.08259387,1,-779.7866384975,0.0022118092,20.7254242897,1.1023189,-779.7866384975,-779.7866384975,-2.8610229E-08,0.1096055508,0.08259384,0,18.765207,-505.8646776625,0.9908856104,0
0.8742228568,25.8611383438,3977.5257782936,0.008476565,2.9413848,132,-0.06306085,1,-777.1860380646,0.0022783279,20.7218024731,1.1083316,-777.1860380646,-777.1860380646,2.3841857E-09,0.100181818,0.06306085,0,18.942059,-500.7768492547,0.9984429606,0
0.8991456678,39.0920495987,4016.6590294838,0.0069017503,2.904331,133,-0.06895112,2,-318.9091833378,0.0034356117,33.7852363586,1.0901705,-1003.8411948132,-661.3751890755,-7.894655E-09,0.1581885815,0.068951115,342.4660057377,18.253027,-439.4375046644,0.2251322159,0
0.9197193562,25.8619532585,4042.5663554669,0.0090940455,2.9139624,134,-0.055074573,1,-829.9487412964,0.0022070408,20.7109172344,1.0993291,-829.9487412964,-829.9487412964,-4.7683717E-08,0.1053211689,0.055074524,0,18.42968,-520.2103693137,-0.2349600753,0
0.9027016186,39.1117112637,4081.71910429,0.009385173,2.9183617,135,-0.05039249,2,-314.847451686,0.0033149719,33.959426403,1.1019337,-839.9444374141,-577.3959445501,1.2548346E-08,0.1553153992,0.0503925,262.5484928641,18.510935,-386.3421794579,0.2437272191,0
0.8965109209,25.8597311974,4107.6265871525,0.008804708,2.9135673,136,-0.08643273,1,-1007.1966395646,0.0021796227,20.723187685,1.1003338,-1007.1966395646,-1007.1966395646,-3.5762786E-09,0.0999598503,0.08643273,0,18.4224,-615.7152058267,0.653517958,0
0.918338004,39.4906988144,4147.1581699848,0.009439095,2.9444618,137,-0.078312546,2,-301.9803802763,0.0036425591,34.2908861637,1.1123829,-978.6866021208,-640.3334911985,-2.5096693E-08,0.1595170498,0.07831252,338.3531109222,19.000435,-421.5186942587,0.2770910004,0
0.7798625946,25.9543874264,4173.1547863484,0.0076476545,2.9150457,138,-0.06656239,1,-445.4874850549,0.0021634102,20.8450894356,1.0926613,-445.4874850549,-445.4874850549,1.9073486E-08,0.0981254578,0.066562414,0,18.449656,-323.0768151824,-4.3657214009,0
0.8634642397,27.3436615467,4200.5437636376,0.007080646,2.8752863,139,-0.017563395,1,-980.6784089853,0.002218008,22.0921475887,1.0741442,-980.6784089853,-980.6784089853,-0.000000062,0.1241595745,0.017563334,0,17.730501,-622.1479155784,0.4879145771,0
0.7162524591,25.8406434059,4226.4294817448,0.00736803,2.8533235,140,-0.046703644,1,-1187.7755942794,0.0021951199,20.7047541142,1.0613452,-1187.7755942794,-1187.7755942794,-5.0514938E-08,0.105407238,0.046703592,0,17.345333,-708.2309035371,-0.367139431,0
0.8593379663,25.8777124882,4252.3493931294,0.007678634,2.8522468,141,-0.06400725,1,-726.6361797568,0.0021388531,20.7572510242,1.0617982,-726.6361797568,-726.6361797568,3.8146972E-08,0.0980405807,0.06400729,0,17.326668,-456.470412074,0.495880283,0
0.8735835095,26.0090227127,4278.403444767,0.0062525277,2.8928115,142,-0.03222952,1,-666.6406496455,0.0021853447,20.8987019062,1.0812943,-666.6406496455,-666.6406496455,3.5762786E-09,0.1054883003,0.032229524,0,18.04397,-439.4117129576,0.8602331163,0
0.8836959235,26.1073963642,4304.5545325279,0.008827628,2.8776267,143,-0.047101535,1,-509.2336049073,0.0021398067,20.9004466534,1.0724058,-509.2336049073,-509.2336049073,-6.67572E-08,0.107783556,0.047101468,0,17.772043,-360.2007512423,0.7430299107,0
0.9155526075,25.8639245033,4330.4601082802,0.007724872,2.873537,144,-0.0418188,1,-557.7922543337,0.0022513866,20.7495160103,1.070478,-557.7922543337,-557.7922543337,1.9073486E-08,0.1025354862,0.04181882,0,17.699512,-389.0070136883,0.9500595593,0
0.7507110754,26.1282184124,4356.6338205338,0.007105893,2.8611398,145,-0.05832181,1,-472.347001544,0.0022497177,21.0169854164,1.0655702,-472.347001544,-472.347001544,-1.9073486E-08,0.1001002789,0.058321793,0,17.48144,-319.7443718606,-0.4716126164,0
0.8276758567,26.0604841709,4382.7428803444,0.009867704,2.8892014,146,-0.07061388,1,-520.0955873747,0.0023038387,20.9242575169,1.0759773,-520.0955873747,-520.0955873747,-2.026558E-08,0.1008088589,0.07061386,0,17.978947,-364.0158577814,0.9548699006,0
0.9007313724,39.5036196709,4422.2879805565,0.00953485,2.8261852,147,-0.01123062,2,-321.589338574,0.0033085346,34.367805481,1.0383856,-454.4430902726,-388.0162144233,-2.5096693E-08,0.1568009853,0.0112305945,66.4268758493,16.880941,-285.7596108192,0.6760774597,0
0.8125327176,26.2978975773,4448.6304814816,0.0068366895,2.8238828,148,-0.047348313,1,-533.536832733,0.0021543503,21.0624322891,1.0376415,-533.536832733,-533.536832733,4.7683715E-09,0.1058447361,0.047348317,0,16.84212,-358.5524209465,-12.4146222201,0
0.7532397314,39.8941435814,4488.5789110661,0.007675084,2.8343165,149,-0.066193804,2,-320.7734735054,0.0033383369,34.6328456402,1.0463353,-464.9652618196,-392.8693676625,-0.000000014,0.1607952118,0.06619379,72.0958941571,17.018764,-288.7803188511,0.5911516617,0
0.9246734689,26.0494568348,4514.6699461937,0.008576794,2.8015249,150,-0.049767114,1,-826.5114651742,0.0021913052,20.8293702602,1.033508,-826.5114651742,-826.5114651742,-3.8146972E-08,0.1009938717,0.049767077,0,16.469742,-540.0999100241,0.2255041488,0
0.8545801511,25.8723161221,4540.5890676975,0.0069524907,2.8117266,151,-0.045208596,1,-514.719731913,0.0022141933,20.7777197361,1.032186,-514.719731913,-514.719731913,-5.7220458E-08,0.103372097,0.04520854,0,16.63862,-346.2428431845,0.6983693252,0
0.8056550825,31.8383386135,4572.4698147774,0.007321812,2.7800524,152,-0.031491246,2,-282.7350417488,0.0023882389,26.7179400921,1.0183119,-330.1038219239,-306.4194318363,-2.6363592E-08,0.1117651463,0.03149122,23.6843900875,16.119865,-247.1093820073,0.8957902847,0
0.8538662035,26.0923929214,4598.607681036,0.008364301,2.7719996,153,-0.072091445,1,-534.7083363349,0.0021955967,20.9164021015,1.0139441,-534.7083363349,-534.7083363349,-4.7683717E-08,0.1048295498,0.0720914,0,15.990577,-360.7660022358,-2.8387153233,0
0.7713561625,39.5708169937,4638.2267799378,0.008436258,2.77409,154,-0.0454602,2,-383.0110080984,0.0034074783,34.442271471,1.0116264,-489.6594273404,-436.3352177194,-1.2466331E-08,0.1502053738,0.04546019,53.324209621,16.02404,-329.6838276505,0.4543955708,0
0.8465057748,26.0797486305,4664.3487164974,0.006911176,2.7838047,155,-0.060562275,1,-490.4157947042,0.0021643639,21.0045690536,1.0195662,-490.4157947042,-490.4157947042,-4.7683717E-08,0.0996303558,0.060562227,0,16.180466,-338.099531846,0.9738944198,0
0.8052842019,25.6964399815,4690.0890748501,0.0070437896,2.7787728,156,-0.03402683,1,-853.2740547089,0.0022277832,20.6083872318,1.0219988,-853.2740547089,-853.2740547089,-3.8146972E-08,0.0987157822,0.034026794,0,16.099253,-538.4046365474,0.8644115648,0
0.8757441341,26.3123862743,4716.4434785843,0.0076171663,2.7415845,157,-0.075669825,1,-512.9138804535,0.0023500919,21.1595656872,0.99721986,-512.9138804535,-512.9138804535,-2.3841858E-08,0.1002812386,0.0756698,0,15.511544,-344.1713504786,0.648791952,0
0.9086911765,39.2846324444,4755.7704102993,0.006253531,2.747094,158,-0.04901567,2,-311.3282688101,0.0034554005,34.1218965054,0.9932141,-684.8034823457,-498.0658755779,3.7645037E-08,0.1484231949,0.04901571,186.7376067678,15.5972395,-347.8794216837,0.0267660285,0
0.73703011,26.4395439625,4782.2588398457,0.009683968,2.7366652,159,-0.0504451,1,-427.8127793902,0.0022418499,21.2063786983,0.9871611,-427.8127793902,-427.8127793902,-8.940697E-09,0.1047763824,0.05044509,0,15.435426,-303.2600538066,-1.1099857295,0
0.8638310712,27.2526743412,4809.5602211952,0.008699163,2.7086828,160,-0.007069483,1,-969.7709167297,0.0022320747,21.9781198502,0.96757776,-969.7709167297,-969.7709167297,4.7683717E-08,0.1230039597,0.0070695304,0,15.009492,-615.4636159132,0.5716862558,0
0.9088581532,50.7532179356,4860.3632669449,0.007203206,2.6463315,161,-0.05193672,3,-225.7924023005,0.0044195652,45.4046251774,0.94428635,-546.6005802145,-379.1601178546,2.0183583E-08,0.202580452,0.05193674,131.3468776589,14.10221,-288.8566118253,-14.2920816129,0
0.7264469804,25.8027086258,4886.2082030773,0.009583034,2.652852,162,-0.027392192,1,-756.5480810978,0.0022985935,20.6544239521,0.94534224,-756.5480810978,-756.5480810978,-2.3841858E-08,0.0945961475,0.027392168,0,14.194465,-480.5404726222,0.0145383752,0
0.9011368965,39.1231462955,4925.3751060963,0.008418152,2.6429768,163,-0.06070763,2,-465.3266812688,0.0033574104,33.9044716358,0.94050616,-950.4703530663,-707.8985171675,-6.2331655E-09,0.1521446705,0.06070762,242.5718358988,14.054979,-481.4124373574,0.3171837502,0
0.8741582686,25.8732450008,4951.3023283482,0.009792679,2.6262064,164,-0.022764765,1,-669.5517624396,0.0022666454,20.7480664253,0.93170565,-669.5517624396,-669.5517624396,1.04904174E-07,0.1041212082,0.022764869,0,13.8212385,-445.9720982566,0.5477795174,0
0.9269971361,39.2593967915,4990.6088833809,0.006937827,2.6264002,165,-0.074181445,2,-260.9421919464,0.0032682419,34.0440506935,0.9310569,-658.2315366919,-459.5868643192,-0.000000032,0.1587035656,0.074181415,198.6446723728,13.823917,-323.9350763217,-0.1920748985,0
0.8165549322,25.9348938465,5016.5846569538,0.009157534,2.641004,166,-0.10562573,1,-708.6487491967,0.0021953583,20.7648899555,0.9430316,-708.6487491967,-708.6487491967,-1.9073486E-08,0.1052277088,0.105625704,0,14.027281,-457.30189427,0.9450647819,0
0.8543694172,25.8830916882,5042.5222122669,0.009550585,2.6416395,167,-0.009502659,1,-1160.1889362257,0.0023758411,20.7201890945,0.9435156,-1160.1889362257,-1160.1889362257,0,0.1029107571,0.009502659,0,14.036197,-714.5378917256,0.8195140282,0
0.8634621278,26.0746138096,5068.6381337643,0.0074381973,2.636202,168,-0.040633753,1,-538.3670283978,0.0021805763,20.9487929344,0.9408937,-538.3670283978,-538.3670283978,1.9073486E-08,0.100342989,0.04063377,0,13.960084,-366.6373804493,-0.5103618268,0
0.9143772816,26.3112750053,5094.9917063713,0.0097009,2.61916,169,-0.07866737,1,-457.3824779597,0.0022246838,21.0809726715,0.9330446,-457.3824779597,-457.3824779597,1.9073486E-08,0.1032786369,0.078667395,0,13.72419,-328.8666214346,0.8562893279,0
0.9092502551,25.9213364124,5120.9585888386,0.008406765,2.667949,170,-0.028530097,1,-815.7346183447,0.0021784306,20.7882084846,0.961302,-815.7346183447,-815.7346183447,-1.9073486E-08,0.1059772968,0.028530078,0,14.410382,-507.6860973663,0.2761195209,0
0.9293655403,39.3098113537,5160.3109221459,0.008440104,2.6649609,171,-0.06675849,2,-389.5442535189,0.0034012794,34.0867359638,0.95984006,-918.4819395169,-654.0130965179,-6.2741734E-08,0.1537976265,0.06675843,264.468842999,14.367387,-444.9665210913,-0.434837022,0
0.8953667002,32.0996742249,5192.4513342381,0.0065224986,2.6653192,172,-0.05723388,2,-366.3357404834,0.0024452209,26.9213013649,0.9583009,-436.4489231794,-401.3923318314,2.6738531E-08,0.113297224,0.057233907,35.056591348,14.372537,-316.5056117161,0.4844397992,0
0.8635964389,26.2760901451,5218.7709524632,0.009821409,2.6575525,173,-0.08635627,1,-406.3670106515,0.0021789074,21.0952422619,0.95569503,-406.3670106515,-406.3670106515,1.9073486E-08,0.1039896011,0.08635629,0,14.261341,-292.0921584941,-1.6797796368,0
0.8445740857,25.9166264534,5244.7326853275,0.009136441,2.6736321,174,-0.05465645,1,-687.4965371402,0.0022065639,20.8278138638,0.96492857,-687.4965371402,-687.4965371402,-6.67572E-08,0.1021866798,0.054656383,0,14.492513,-444.5715556373,0.7614875763,0
0.869143772,26.0771608353,5270.8527672291,0.0066890554,2.6844516,175,-0.058325473,1,-446.9794578075,0.002188921,20.9631750584,0.97053367,-446.9794578075,-446.9794578075,0,0.0999777317,0.058325473,0,14.650165,-307.2348230353,0.5793127051,0
0.9005174015,39.5370528698,5310.4329311848,0.006090055,2.708998,176,-0.02608533,2,-477.6940671334,0.0034029484,34.4102938175,0.9887302,-653.6357914686,-565.664929301,9.289035E-09,0.1501071453,0.02608534,87.9708621676,15.014223,-391.229604863,0.786102532,0
0.8123821412,25.7718710899,5336.2488238812,0.0063243164,2.7157845,177,-0.070290536,1,-839.3596370219,0.0021636486,20.5828843117,0.9909922,-839.3596370219,-839.3596370219,1.4305114E-08,0.0993843079,0.07029055,0,15.116465,-527.6069703825,0.9453185344,0
